pokemon,pokemonb,avg_moves,pokemon_wins,pokemonb_wins,ties
kabuto,mewtwo,2.556,0,1000,0
kabuto,poliwag,5.615,768,232,0
kabuto,snorlax,5.468,0,1000,0
dugtrio,kabuto,2.683,732,268,0
kabuto,nidoking,11.488,595,405,0
dodrio,kabuto,9.112,697,303,0
gastly,kabuto,4.636,539,461,0
kabuto,kingler,5.592,14,986,0
kabuto,vulpix,5.346,1000,0,0
kabuto,victreebel,4.801,5,995,0
kabuto,slowpoke,7.719,3,997,0
alakazam,kabuto,2.045,1000,0,0
kabuto,nidoran-f,8.233,936,64,0
fearow,kabuto,10.886,588,412,0
kabuto,spearow,4.976,999,1,0
kabuto,ponyta,7.544,985,15,0
kabuto,tentacool,6.72,712,288,0
kabuto,paras,7.706,732,268,0
doduo,kabuto,5.509,22,978,0
kabuto,primeape,6.159,100,900,0
arbok,kabuto,12.33,347,653,0
kabuto,parasect,8.309,24,976,0
hitmonlee,kabuto,2.249,996,4,0
cloyster,kabuto,8.025,961,39,0
kabuto,squirtle,7.276,356,644,0
kabuto,magmar,9.506,669,331,0
kabuto,wartortle,6.865,33,967,0
geodude,kabuto,3.532,452,548,0
kabuto,seaking,12.037,186,814,0
kabuto,nidoran-m,6.392,916,84,0
kabuto,rattata,3.732,1000,0,0
kabuto,moltres,7.457,80,920,0
hitmonchan,kabuto,8.843,681,319,0
clefairy,kabuto,11.514,0,1000,0
kabuto,pidgeotto,10.62,956,44,0
jynx,kabuto,8.604,358,642,0
kabuto,mankey,4.705,682,318,0
kabuto,starmie,6.894,11,989,0
drowzee,kabuto,8.01,647,353,0
gloom,kabuto,2.144,1000,0,0
kabuto,magneton,5.912,201,799,0
kabuto,venonat,8.15,404,596,0
dratini,kabuto,8.013,87,913,0
kabuto,scyther,11.881,162,838,0
golduck,kabuto,6.005,989,11,0
kabuto,vaporeon,6.584,1,999,0
caterpie,kabuto,4.636,0,1000,0
beedrill,kabuto,6.813,724,276,0
kabuto,marowak,4.462,106,894,0
kabuto,rhyhorn,6.511,973,27,0
gengar,kabuto,5.413,992,8,0
kabuto,seadra,2.819,0,1000,0
flareon,kabuto,10.408,345,655,0
kabuto,staryu,4.349,417,583,0
kabuto,sandshrew,6.07,1000,0,0
kabuto,omanyte,4.598,332,668,0
horsea,kabuto,3.267,677,323,0
butterfree,kabuto,4.68,987,13,0
diglett,kabuto,1.873,75,925,0
kabuto,tentacruel,8.818,99,901,0
ekans,kabuto,6.033,0,1000,0
exeggutor,kabuto,24.542,711,289,0
kabuto,rapidash,10.293,792,208,0
kabuto,muk,11.979,2,998,0
jigglypuff,kabuto,8.363,8,992,0
kabuto,tangela,6.682,86,914,0
bellsprout,kabuto,3.743,766,234,0
kabuto,onix,5.915,999,1,0
mewtwo,raichu,5.666,1000,0,0
poliwag,raichu,3.065,0,1000,0
raichu,snorlax,4.412,0,1000,0
dugtrio,raichu,3.902,1000,0,0
nidoking,raichu,8.808,1000,0,0
dodrio,raichu,4.75,55,945,0
gastly,raichu,3.249,0,1000,0
kingler,raichu,3.269,387,613,0
raichu,vulpix,6.717,1000,0,0
raichu,victreebel,8.55,0,1000,0
raichu,slowpoke,5.153,1000,0,0
alakazam,raichu,5.489,1000,0,0
nidoran-f,raichu,6.443,0,1000,0
fearow,raichu,5.324,40,960,0
raichu,spearow,2.134,1000,0,0
ponyta,raichu,8.494,169,831,0
raichu,tentacool,5.074,1000,0,0
paras,raichu,9.262,826,174,0
doduo,raichu,1.511,0,1000,0
primeape,raichu,6.97,954,46,0
arbok,raichu,12.373,143,857,0
parasect,raichu,7.359,1000,0,0
hitmonlee,raichu,3.894,1000,0,0
cloyster,raichu,3.231,0,1000,0
raichu,squirtle,4.105,1000,0,0
magmar,raichu,8.133,978,22,0
raichu,wartortle,6.413,966,34,0
geodude,raichu,4.908,1000,0,0
raichu,seaking,7.395,578,422,0
nidoran-m,raichu,5.332,0,1000,0
raichu,rattata,3.223,1000,0,0
moltres,raichu,7.149,723,277,0
hitmonchan,raichu,8.918,926,74,0
clefairy,raichu,12.093,2,998,0
pidgeotto,raichu,4.735,0,1000,0
jynx,raichu,10.624,882,118,0
mankey,raichu,5.142,70,930,0
raichu,starmie,6.529,1000,0,0
drowzee,raichu,13.676,72,928,0
gloom,raichu,8.438,1000,0,0
magneton,raichu,9.031,3,997,0
raichu,venonat,9.569,960,40,0
dratini,raichu,12.034,135,865,0
raichu,scyther,6.248,388,612,0
golduck,raichu,7.484,405,595,0
raichu,vaporeon,10.447,143,857,0
caterpie,raichu,3.067,0,1000,0
beedrill,raichu,8.634,931,69,0
marowak,raichu,5.078,1000,0,0
raichu,rhyhorn,9.524,0,1000,0
gengar,raichu,10.753,567,433,0
raichu,seadra,3.5,977,23,0
flareon,raichu,10.308,995,5,0
raichu,staryu,3.085,1000,0,0
raichu,sandshrew,16.164,0,1000,0
omanyte,raichu,3.108,0,1000,0
horsea,raichu,1.488,0,1000,0
butterfree,raichu,6.396,0,1000,0
diglett,raichu,5.985,1000,0,0
raichu,tentacruel,10.858,745,255,0
ekans,raichu,5.273,0,1000,0
exeggutor,raichu,8.729,1000,0,0
raichu,rapidash,9.244,40,960,0
muk,raichu,11.596,1000,0,0
jigglypuff,raichu,8.144,176,824,0
raichu,tangela,14.887,957,43,0
bellsprout,raichu,8.497,217,783,0
onix,raichu,24.227,1000,0,0
mewtwo,poliwag,2.476,1000,0,0
mewtwo,snorlax,10.713,2,998,0
dugtrio,mewtwo,3.324,0,1000,0
mewtwo,nidoking,4.466,1000,0,0
dodrio,mewtwo,4.381,0,1000,0
gastly,mewtwo,2.472,0,1000,0
kingler,mewtwo,3.802,1,999,0
mewtwo,vulpix,3.278,1000,0,0
mewtwo,victreebel,4.215,1000,0,0
mewtwo,slowpoke,7.084,1000,0,0
alakazam,mewtwo,9.649,0,1000,0
mewtwo,nidoran-f,2.266,1000,0,0
fearow,mewtwo,4.966,0,1000,0
mewtwo,spearow,2.029,1000,0,0
mewtwo,ponyta,3.941,1000,0,0
mewtwo,tentacool,3.014,1000,0,0
mewtwo,paras,2.687,1000,0,0
doduo,mewtwo,2.018,0,1000,0
mewtwo,primeape,3.368,1000,0,0
arbok,mewtwo,3.485,0,1000,0
mewtwo,parasect,5.82,981,19,0
hitmonlee,mewtwo,3.923,0,1000,0
cloyster,mewtwo,2.952,0,1000,0
mewtwo,squirtle,3.824,1000,0,0
magmar,mewtwo,6.407,0,1000,0
mewtwo,wartortle,5.624,1000,0,0
geodude,mewtwo,2.308,0,1000,0
mewtwo,seaking,7.429,1000,0,0
mewtwo,nidoran-m,2.076,1000,0,0
mewtwo,rattata,1.681,1000,0,0
mewtwo,moltres,7.981,638,362,0
hitmonchan,mewtwo,4.048,0,1000,0
clefairy,mewtwo,5.407,0,1000,0
mewtwo,pidgeotto,3.943,1000,0,0
jynx,mewtwo,11.227,48,952,0
mankey,mewtwo,2.025,0,1000,0
mewtwo,starmie,9.517,1000,0,0
drowzee,mewtwo,9.859,0,1000,0
gloom,mewtwo,3.242,0,1000,0
magneton,mewtwo,4.301,0,1000,0
mewtwo,venonat,2.865,1000,0,0
dratini,mewtwo,2.655,0,1000,0
mewtwo,scyther,6.561,1000,0,0
golduck,mewtwo,7.456,0,1000,0
mewtwo,vaporeon,13.459,909,91,0
caterpie,mewtwo,1.507,0,1000,0
beedrill,mewtwo,3.943,43,957,0
marowak,mewtwo,5.672,0,1000,0
mewtwo,rhyhorn,3.785,1000,0,0
gengar,mewtwo,3.756,0,1000,0
mewtwo,seadra,3.496,1000,0,0
flareon,mewtwo,7.882,0,1000,0
mewtwo,staryu,2.541,1000,0,0
mewtwo,sandshrew,2.509,1000,0,0
mewtwo,omanyte,3.084,1000,0,0
horsea,mewtwo,1.502,0,1000,0
butterfree,mewtwo,5.743,0,1000,0
diglett,mewtwo,1.498,0,1000,0
mewtwo,tentacruel,6.334,1000,0,0
ekans,mewtwo,2.148,0,1000,0
exeggutor,mewtwo,13.324,0,1000,0
mewtwo,rapidash,6.216,1000,0,0
mewtwo,muk,6.905,1000,0,0
jigglypuff,mewtwo,3.894,0,1000,0
mewtwo,tangela,3.697,1000,0,0
bellsprout,mewtwo,1.991,0,1000,0
mewtwo,onix,2.847,1000,0,0
poliwag,snorlax,2.2,0,1000,0
dugtrio,poliwag,2.905,899,101,0
nidoking,poliwag,4.81,996,4,0
dodrio,poliwag,3.809,1000,0,0
gastly,poliwag,5.596,553,447,0
kingler,poliwag,3.915,1000,0,0
poliwag,vulpix,5.545,997,3,0
poliwag,victreebel,4.047,0,1000,0
poliwag,slowpoke,7.828,0,1000,0
alakazam,poliwag,2.315,1000,0,0
nidoran-f,poliwag,8.978,455,545,0
fearow,poliwag,3.545,1000,0,0
poliwag,spearow,4.202,432,568,0
poliwag,ponyta,5.851,366,634,0
poliwag,tentacool,10.836,593,407,0
paras,poliwag,5.244,983,17,0
doduo,poliwag,4.328,651,349,0
poliwag,primeape,3.977,0,1000,0
arbok,poliwag,7.827,994,6,0
parasect,poliwag,4.041,1000,0,0
hitmonlee,poliwag,2.266,1000,0,0
cloyster,poliwag,6.454,1000,0,0
poliwag,squirtle,9.194,52,948,0
magmar,poliwag,5.986,965,35,0
poliwag,wartortle,7.529,0,1000,0
geodude,poliwag,1.934,451,549,0
poliwag,seaking,5.399,0,1000,0
nidoran-m,poliwag,7.078,371,629,0
poliwag,rattata,4.546,826,174,0
moltres,poliwag,3.676,1000,0,0
hitmonchan,poliwag,5.028,993,7,0
clefairy,poliwag,10.087,959,41,0
pidgeotto,poliwag,6.265,991,9,0
jynx,poliwag,6.772,975,25,0
mankey,poliwag,4.446,825,175,0
poliwag,starmie,8.158,0,1000,0
drowzee,poliwag,7.511,986,14,0
gloom,poliwag,2.898,1000,0,0
magneton,poliwag,4.937,983,17,0
poliwag,venonat,7.343,45,955,0
dratini,poliwag,7.457,778,222,0
poliwag,scyther,3.992,0,1000,0
golduck,poliwag,5.196,1000,0,0
poliwag,vaporeon,6.805,0,1000,0
caterpie,poliwag,5.376,0,1000,0
beedrill,poliwag,4.478,996,4,0
marowak,poliwag,4.023,977,23,0
poliwag,rhyhorn,3.803,572,428,0
gengar,poliwag,5.963,992,8,0
poliwag,seadra,6.666,0,1000,0
flareon,poliwag,6.31,984,16,0
poliwag,staryu,7.379,233,767,0
poliwag,sandshrew,4.759,757,243,0
omanyte,poliwag,6.873,854,146,0
horsea,poliwag,6.677,390,610,0
butterfree,poliwag,5.222,1000,0,0
diglett,poliwag,1.556,18,982,0
poliwag,tentacruel,9.456,0,1000,0
ekans,poliwag,7.117,73,927,0
exeggutor,poliwag,4.843,1000,0,0
poliwag,rapidash,5.593,62,938,0
muk,poliwag,5.38,1000,0,0
jigglypuff,poliwag,5.118,980,20,0
poliwag,tangela,8.6,5,995,0
bellsprout,poliwag,4.411,957,43,0
onix,poliwag,4.115,46,954,0
dugtrio,snorlax,2.789,0,1000,0
nidoking,snorlax,7.164,0,1000,0
dodrio,snorlax,4.972,0,1000,0
gastly,snorlax,81.832,932,0,68
kingler,snorlax,5.924,14,986,0
snorlax,vulpix,2.42,1000,0,0
snorlax,victreebel,6.275,1000,0,0
slowpoke,snorlax,6.134,0,1000,0
alakazam,snorlax,3.901,0,1000,0
nidoran-f,snorlax,3.571,0,1000,0
fearow,snorlax,5.181,0,1000,0
snorlax,spearow,1.525,1000,0,0
ponyta,snorlax,3.562,0,1000,0
snorlax,tentacool,2.377,1000,0,0
paras,snorlax,2.92,0,1000,0
doduo,snorlax,2.139,0,1000,0
primeape,snorlax,4.908,0,1000,0
arbok,snorlax,5.277,0,1000,0
parasect,snorlax,5.699,0,1000,0
hitmonlee,snorlax,3.898,144,856,0
cloyster,snorlax,6.329,0,1000,0
snorlax,squirtle,3.513,1000,0,0
magmar,snorlax,4.927,0,1000,0
snorlax,wartortle,5.579,1000,0,0
geodude,snorlax,6.63,2,998,0
seaking,snorlax,6.396,0,1000,0
nidoran-m,snorlax,2.861,0,1000,0
rattata,snorlax,1.519,0,1000,0
moltres,snorlax,8.805,170,830,0
hitmonchan,snorlax,5.134,0,1000,0
clefairy,snorlax,4.445,0,1000,0
pidgeotto,snorlax,4.239,0,1000,0
jynx,snorlax,3.605,0,1000,0
mankey,snorlax,2.078,0,1000,0
snorlax,starmie,5.995,1000,0,0
drowzee,snorlax,4.041,0,1000,0
gloom,snorlax,5.178,0,1000,0
magneton,snorlax,5.337,0,1000,0
snorlax,venonat,3.864,1000,0,0
dratini,snorlax,2.901,0,1000,0
scyther,snorlax,6.608,0,1000,0
golduck,snorlax,7.365,0,1000,0
snorlax,vaporeon,9.875,1000,0,0
caterpie,snorlax,2.069,0,1000,0
beedrill,snorlax,4.019,0,1000,0
marowak,snorlax,6.909,0,1000,0
rhyhorn,snorlax,12.271,0,1000,0
gengar,snorlax,61.003,998,0,2
seadra,snorlax,5.101,0,1000,0
flareon,snorlax,5.404,0,1000,0
snorlax,staryu,2.209,1000,0,0
sandshrew,snorlax,3.911,0,1000,0
omanyte,snorlax,7.282,0,1000,0
horsea,snorlax,2.474,0,1000,0
butterfree,snorlax,4.266,0,1000,0
diglett,snorlax,1.492,0,1000,0
snorlax,tentacruel,6.953,1000,0,0
ekans,snorlax,2.56,0,1000,0
exeggutor,snorlax,9.051,0,1000,0
rapidash,snorlax,5.581,0,1000,0
muk,snorlax,9.64,0,1000,0
jigglypuff,snorlax,3.293,0,1000,0
snorlax,tangela,6.442,1000,0,0
bellsprout,snorlax,2.375,0,1000,0
onix,snorlax,8.587,0,1000,0
dugtrio,nidoking,4.567,464,536,0
dodrio,dugtrio,4.387,998,2,0
dugtrio,gastly,3.361,888,112,0
dugtrio,kingler,3.538,11,989,0
dugtrio,vulpix,2.627,999,1,0
dugtrio,victreebel,4.364,235,765,0
dugtrio,slowpoke,7.399,314,686,0
alakazam,dugtrio,2.921,686,314,0
dugtrio,nidoran-f,3.377,996,4,0
dugtrio,fearow,3.743,1,999,0
dugtrio,spearow,3.788,497,503,0
dugtrio,ponyta,2.975,869,131,0
dugtrio,tentacool,2.467,950,50,0
dugtrio,paras,4.876,386,614,0
doduo,dugtrio,4.718,721,279,0
dugtrio,primeape,3.878,177,823,0
arbok,dugtrio,4.389,21,979,0
dugtrio,parasect,4.174,0,1000,0
dugtrio,hitmonlee,2.233,167,833,0
cloyster,dugtrio,3.348,1000,0,0
dugtrio,squirtle,4.134,661,339,0
dugtrio,magmar,3.191,651,349,0
dugtrio,wartortle,4.32,156,844,0
dugtrio,geodude,2.653,354,646,0
dugtrio,seaking,4.106,86,914,0
dugtrio,nidoran-m,2.671,997,3,0
dugtrio,rattata,2.098,994,6,0
dugtrio,moltres,3.575,0,1000,0
dugtrio,hitmonchan,4.148,330,670,0
clefairy,dugtrio,5.557,5,995,0
dugtrio,pidgeotto,7.348,80,920,0
dugtrio,jynx,3.306,608,392,0
dugtrio,mankey,2.617,834,166,0
dugtrio,starmie,4.724,139,861,0
drowzee,dugtrio,4.463,21,979,0
dugtrio,gloom,3.01,133,867,0
dugtrio,magneton,7.142,928,72,0
dugtrio,venonat,4.822,909,91,0
dratini,dugtrio,3.437,19,981,0
dugtrio,scyther,4.049,0,1000,0
dugtrio,golduck,4.593,65,935,0
dugtrio,vaporeon,4.781,25,975,0
caterpie,dugtrio,4.188,0,1000,0
beedrill,dugtrio,3.435,457,543,0
dugtrio,marowak,4.503,19,981,0
dugtrio,rhyhorn,4.898,192,808,0
dugtrio,gengar,4.112,637,363,0
dugtrio,seadra,2.77,1,999,0
dugtrio,flareon,3.665,742,258,0
dugtrio,staryu,2.596,687,313,0
dugtrio,sandshrew,6.08,706,294,0
dugtrio,omanyte,2.837,544,456,0
dugtrio,horsea,2.683,444,556,0
butterfree,dugtrio,7.386,883,117,0
diglett,dugtrio,1.492,7,993,0
dugtrio,tentacruel,4.201,609,391,0
dugtrio,ekans,2.641,1000,0,0
dugtrio,exeggutor,5.146,0,1000,0
dugtrio,rapidash,3.928,595,405,0
dugtrio,muk,6.733,679,321,0
dugtrio,jigglypuff,3.841,796,204,0
dugtrio,tangela,10.195,92,908,0
bellsprout,dugtrio,2.805,277,723,0
dugtrio,onix,6.007,975,25,0
dodrio,nidoking,9.551,405,595,0
gastly,nidoking,14.029,1000,0,0
kingler,nidoking,6.03,962,38,0
nidoking,vulpix,4.598,1000,0,0
nidoking,victreebel,12.596,794,206,0
nidoking,slowpoke,12.576,413,587,0
alakazam,nidoking,3.56,864,136,0
nidoking,nidoran-f,8.134,1000,0,0
fearow,nidoking,9.475,448,552,0
nidoking,spearow,3.694,1000,0,0
nidoking,ponyta,7.462,1000,0,0
nidoking,tentacool,4.678,990,10,0
nidoking,paras,4.069,993,7,0
doduo,nidoking,4.749,0,1000,0
nidoking,primeape,9.598,860,140,0
arbok,nidoking,11.269,1,999,0
nidoking,parasect,7.504,583,417,0
hitmonlee,nidoking,6.98,101,899,0
cloyster,nidoking,8.724,998,2,0
nidoking,squirtle,7.386,924,76,0
magmar,nidoking,9.084,278,722,0
nidoking,wartortle,9.819,506,494,0
geodude,nidoking,9.014,990,10,0
nidoking,seaking,9.902,329,671,0
nidoking,nidoran-m,5.777,1000,0,0
nidoking,rattata,3.5,1000,0,0
moltres,nidoking,7.63,989,11,0
hitmonchan,nidoking,9.34,142,858,0
clefairy,nidoking,9.026,0,1000,0
nidoking,pidgeotto,9.1,1000,0,0
jynx,nidoking,5.877,217,783,0
mankey,nidoking,4.416,0,1000,0
nidoking,starmie,10.239,402,598,0
drowzee,nidoking,7.172,33,967,0
gloom,nidoking,9.505,418,582,0
magneton,nidoking,11.79,0,1000,0
nidoking,venonat,8.002,913,87,0
dratini,nidoking,5.322,0,1000,0
nidoking,scyther,10.933,529,471,0
golduck,nidoking,8.312,918,82,0
nidoking,vaporeon,9.602,85,915,0
caterpie,nidoking,4.393,0,1000,0
beedrill,nidoking,6.078,379,621,0
marowak,nidoking,7.86,960,40,0
nidoking,rhyhorn,17.839,0,1000,0
gengar,nidoking,10.734,1000,0,0
nidoking,seadra,5.528,10,990,0
flareon,nidoking,9.755,96,904,0
nidoking,staryu,4.657,928,72,0
nidoking,sandshrew,11.322,994,6,0
nidoking,omanyte,9.285,34,966,0
horsea,nidoking,5.137,296,704,0
butterfree,nidoking,6.953,230,770,0
diglett,nidoking,1.973,0,1000,0
nidoking,tentacruel,11.451,560,440,0
ekans,nidoking,5.035,0,1000,0
exeggutor,nidoking,14.927,648,352,0
nidoking,rapidash,11.215,807,193,0
muk,nidoking,20.743,12,988,0
jigglypuff,nidoking,6.721,1,999,0
nidoking,tangela,15.586,1000,0,0
bellsprout,nidoking,5.2,0,1000,0
nidoking,onix,35.247,936,64,0
dodrio,gastly,6.494,884,116,0
dodrio,kingler,5.94,213,787,0
dodrio,vulpix,3.948,1000,0,0
dodrio,victreebel,7.205,937,63,0
dodrio,slowpoke,10.134,929,71,0
alakazam,dodrio,3.97,707,293,0
dodrio,nidoran-f,5.861,1000,0,0
dodrio,fearow,6.843,473,527,0
dodrio,spearow,2.968,1000,0,0
dodrio,ponyta,5.943,979,21,0
dodrio,tentacool,4.021,999,1,0
dodrio,paras,3.056,1000,0,0
dodrio,doduo,3.633,994,6,0
dodrio,primeape,5.592,729,271,0
arbok,dodrio,8.629,6,994,0
dodrio,parasect,4.911,964,36,0
dodrio,hitmonlee,3.389,534,466,0
cloyster,dodrio,6.389,850,150,0
dodrio,squirtle,5.691,994,6,0
dodrio,magmar,6.332,409,591,0
dodrio,wartortle,8.339,735,265,0
dodrio,geodude,7.411,168,832,0
dodrio,seaking,8.921,524,476,0
dodrio,nidoran-m,4.367,1000,0,0
dodrio,rattata,2.804,1000,0,0
dodrio,moltres,5.07,3,997,0
dodrio,hitmonchan,5.415,667,333,0
clefairy,dodrio,7.407,0,1000,0
dodrio,pidgeotto,7.05,995,5,0
dodrio,jynx,4.824,668,332,0
dodrio,mankey,3.178,997,3,0
dodrio,starmie,8.966,763,237,0
dodrio,drowzee,6.339,996,4,0
dodrio,gloom,6.205,929,71,0
dodrio,magneton,7.232,634,366,0
dodrio,venonat,4.769,1000,0,0
dodrio,dratini,4.328,1000,0,0
dodrio,scyther,6.718,578,422,0
dodrio,golduck,8.25,221,779,0
dodrio,vaporeon,9.584,145,855,0
caterpie,dodrio,3.056,0,1000,0
beedrill,dodrio,4.702,3,997,0
dodrio,marowak,11.141,949,51,0
dodrio,rhyhorn,11.347,10,990,0
dodrio,gengar,11.371,427,573,0
dodrio,seadra,6.238,357,643,0
dodrio,flareon,7.896,641,359,0
dodrio,staryu,3.751,983,17,0
dodrio,sandshrew,6.572,997,3,0
dodrio,omanyte,9.121,218,782,0
dodrio,horsea,3.68,952,48,0
butterfree,dodrio,5.084,24,976,0
diglett,dodrio,1.488,0,1000,0
dodrio,tentacruel,9.526,636,364,0
dodrio,ekans,3.68,1000,0,0
dodrio,exeggutor,9.201,569,431,0
dodrio,rapidash,8.372,593,407,0
dodrio,muk,10.92,148,852,0
dodrio,jigglypuff,5.595,994,6,0
dodrio,tangela,7.847,1000,0,0
bellsprout,dodrio,3.447,0,1000,0
dodrio,onix,14.974,749,251,0
gastly,kingler,5.414,187,813,0
gastly,vulpix,5.316,241,759,0
gastly,victreebel,6.41,196,804,0
gastly,slowpoke,4.434,0,1000,0
alakazam,gastly,1.525,1000,0,0
gastly,nidoran-f,5.34,967,33,0
fearow,gastly,3.749,986,14,0
gastly,spearow,4.552,268,732,0
gastly,ponyta,8.502,334,666,0
gastly,tentacool,6.574,650,350,0
gastly,paras,4.213,263,737,0
doduo,gastly,5.004,598,402,0
gastly,primeape,10.099,893,107,0
arbok,gastly,7.692,477,523,0
gastly,parasect,5.182,55,945,0
gastly,hitmonlee,10.932,1000,0,0
cloyster,gastly,4.565,837,163,0
gastly,squirtle,6.584,234,766,0
gastly,magmar,2.84,1,999,0
gastly,wartortle,5.923,46,954,0
gastly,geodude,3.913,549,451,0
gastly,seaking,6.459,20,980,0
gastly,nidoran-m,5.558,1000,0,0
gastly,rattata,5.584,1000,0,0
gastly,moltres,2.625,0,1000,0
gastly,hitmonchan,4.749,162,838,0
clefairy,gastly,16.668,0,1000,0
gastly,pidgeotto,5.738,74,926,0
gastly,jynx,9.888,29,971,0
gastly,mankey,5.049,966,34,0
gastly,starmie,6.622,0,1000,0
drowzee,gastly,5.197,1000,0,0
gastly,gloom,4.679,186,814,0
gastly,magneton,9.713,444,556,0
gastly,venonat,3.498,151,849,0
dratini,gastly,9.106,0,1000,0
gastly,scyther,20.31,1000,0,0
gastly,golduck,3.67,7,993,0
gastly,vaporeon,5.274,0,1000,0
caterpie,gastly,5.457,0,1000,0
beedrill,gastly,3.208,897,103,0
gastly,marowak,3.359,10,990,0
gastly,rhyhorn,11.544,1000,0,0
gastly,gengar,3.13,87,913,0
gastly,seadra,2.631,12,988,0
flareon,gastly,5.657,972,28,0
gastly,staryu,4.372,350,650,0
gastly,sandshrew,8.391,1000,0,0
gastly,omanyte,4.34,236,764,0
gastly,horsea,2.529,393,607,0
butterfree,gastly,1.679,1000,0,0
diglett,gastly,2.082,518,482,0
gastly,tentacruel,8.37,192,808,0
ekans,gastly,4.974,116,884,0
exeggutor,gastly,66.491,0,926,74
gastly,rapidash,7.999,82,918,0
gastly,muk,18.096,614,386,0
gastly,jigglypuff,15.765,1000,0,0
gastly,tangela,12.004,993,7,0
bellsprout,gastly,4.822,178,822,0
gastly,onix,8.28,864,136,0
kingler,vulpix,3.341,1000,0,0
kingler,victreebel,7.095,171,829,0
kingler,slowpoke,11.35,843,157,0
alakazam,kingler,2.89,628,372,0
kingler,nidoran-f,4.684,1000,0,0
fearow,kingler,6.262,127,873,0
kingler,spearow,3.097,1000,0,0
kingler,ponyta,4.533,1000,0,0
kingler,tentacool,3.858,1000,0,0
kingler,paras,4.652,1000,0,0
doduo,kingler,3.4,3,997,0
kingler,primeape,6.072,881,119,0
arbok,kingler,6.555,5,995,0
kingler,parasect,9.976,815,185,0
hitmonlee,kingler,4.236,286,714,0
cloyster,kingler,14.207,401,599,0
kingler,squirtle,6.541,998,2,0
kingler,magmar,5.216,951,49,0
kingler,wartortle,9.992,919,81,0
geodude,kingler,3.305,70,930,0
kingler,seaking,11.139,968,32,0
kingler,nidoran-m,3.956,1000,0,0
kingler,rattata,3.019,1000,0,0
kingler,moltres,5.33,602,398,0
hitmonchan,kingler,6.176,52,948,0
clefairy,kingler,5.404,0,1000,0
kingler,pidgeotto,5.446,999,1,0
jynx,kingler,4.577,35,965,0
kingler,mankey,3.52,1000,0,0
kingler,starmie,10.713,973,27,0
drowzee,kingler,4.982,7,993,0
gloom,kingler,2.981,956,44,0
kingler,magneton,5.696,632,368,0
kingler,venonat,5.059,999,1,0
dratini,kingler,4.496,11,989,0
kingler,scyther,7.853,820,180,0
golduck,kingler,9.884,703,297,0
kingler,vaporeon,12.962,363,637,0
caterpie,kingler,3.285,0,1000,0
beedrill,kingler,4.878,50,950,0
kingler,marowak,5.783,885,115,0
kingler,rhyhorn,4.914,991,9,0
gengar,kingler,5.676,361,639,0
kingler,seadra,8.928,473,527,0
flareon,kingler,5.611,24,976,0
kingler,staryu,3.761,995,5,0
kingler,sandshrew,4.351,1000,0,0
kingler,omanyte,6.127,943,57,0
horsea,kingler,4.619,0,1000,0
butterfree,kingler,4.849,155,845,0
diglett,kingler,1.497,0,1000,0
kingler,tentacruel,10.787,821,179,0
ekans,kingler,3.567,0,1000,0
exeggutor,kingler,14.31,587,413,0
kingler,rapidash,5.522,995,5,0
kingler,muk,9.057,454,546,0
jigglypuff,kingler,4.649,0,1000,0
kingler,tangela,12.867,736,264,0
bellsprout,kingler,3.987,26,974,0
kingler,onix,3.615,1000,0,0
victreebel,vulpix,6.533,953,47,0
slowpoke,vulpix,7.816,1000,0,0
alakazam,vulpix,3.224,1000,0,0
nidoran-f,vulpix,8.609,516,484,0
fearow,vulpix,3.542,1000,0,0
spearow,vulpix,4.415,728,272,0
ponyta,vulpix,7.035,999,1,0
tentacool,vulpix,9.448,945,55,0
paras,vulpix,3.171,80,920,0
doduo,vulpix,4.329,662,338,0
primeape,vulpix,3.797,1000,0,0
arbok,vulpix,8.044,999,1,0
parasect,vulpix,4.147,566,434,0
hitmonlee,vulpix,2.157,1000,0,0
cloyster,vulpix,3.741,995,5,0
squirtle,vulpix,5.764,1000,0,0
magmar,vulpix,7.796,1000,0,0
vulpix,wartortle,4.466,0,1000,0
geodude,vulpix,2.201,1000,0,0
seaking,vulpix,4.049,1000,0,0
nidoran-m,vulpix,7.283,517,483,0
rattata,vulpix,4.731,271,729,0
moltres,vulpix,4.137,1000,0,0
hitmonchan,vulpix,4.884,1000,0,0
clefairy,vulpix,9.395,989,11,0
pidgeotto,vulpix,6.76,974,26,0
jynx,vulpix,5.524,966,34,0
mankey,vulpix,4.424,895,105,0
starmie,vulpix,4.692,1000,0,0
drowzee,vulpix,8.973,1000,0,0
gloom,vulpix,7.228,697,303,0
magneton,vulpix,8.508,938,62,0
venonat,vulpix,7.644,162,838,0
dratini,vulpix,9.377,947,53,0
scyther,vulpix,3.623,996,4,0
golduck,vulpix,4.469,1000,0,0
vaporeon,vulpix,4.493,1000,0,0
caterpie,vulpix,3.324,0,1000,0
beedrill,vulpix,6.099,918,82,0
marowak,vulpix,2.845,1000,0,0
rhyhorn,vulpix,4.912,1000,0,0
gengar,vulpix,7.169,995,5,0
seadra,vulpix,2.733,1000,0,0
flareon,vulpix,6.932,1000,0,0
staryu,vulpix,4.862,993,7,0
sandshrew,vulpix,5.956,486,514,0
omanyte,vulpix,4.327,1000,0,0
horsea,vulpix,3.33,930,70,0
butterfree,vulpix,7.235,783,217,0
diglett,vulpix,1.995,478,522,0
tentacruel,vulpix,7.12,1000,0,0
